0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.94,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.94,1
0.93,1
0.93,1
0.93,1
0.94,1
0.93,1
0.93,1
0.94,1
0.93,1
0.94,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.94,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.94,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.94,1
0.94,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.94,1
0.93,1
0.93,1
0.93,1
0.94,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.94,1
0.94,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.94,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.94,1
0.93,1
0.94,1
0.94,1
0.93,1
0.93,1
0.94,1
0.93,1
0.94,1
0.93,1
0.93,1
0.94,1
0.94,1
0.93,1
0.93,1
0.93,1
0.94,1
0.93,1
0.94,1
0.94,1
0.94,1
0.93,1
0.93,1
0.94,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.93,1
0.94,1
0.94,1
0.94,1
0.93,1
0.94,1
0.93,1
0.94,1
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.93,2
1.94,2
1.94,2
1.93,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.93,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.93,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.92,2
1.92,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.9,2
1.89,2
1.9,2
1.89,2
1.9,2
1.89,2
1.89,2
1.9,2
1.89,2
1.89,2
1.89,2
1.9,2
1.89,2
1.9,2
1.9,2
1.9,2
1.9,2
1.9,2
1.9,2
1.9,2
1.9,2
1.9,2
1.91,2
1.9,2
1.91,2
1.9,2
1.9,2
1.91,2
1.91,2
1.9,2
1.91,2
1.91,2
1.91,2
1.91,2
1.92,2
1.92,2
1.92,2
1.92,2
1.92,2
1.92,2
1.92,2
1.92,2
1.93,2
1.92,2
1.92,2
1.92,2
1.92,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.94,2
1.94,2
1.94,2
1.94,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.96,2
1.97,2
1.98,2
1.98,2
1.98,2
1.98,2
1.98,2
1.98,2
1.98,2
1.98,2
1.97,2
1.97,2
1.97,2
1.97,2
1.97,2
1.97,2
1.97,2
1.96,2
1.96,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.93,2
1.93,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.96,2
1.95,2
1.95,2
1.96,2
1.95,2
1.95,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.95,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.98,2
1.99,2
1.99,2
1.99,2
1.99,2
1.98,2
1.98,2
1.99,2
1.98,2
1.98,2
1.98,2
1.98,2
1.98,2
1.98,2
1.97,2
1.97,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.97,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.95,2
1.94,2
1.91,2
1.9,2
1.9,2
1.9,2
1.9,2
1.91,2
1.92,2
1.93,2
1.93,2
1.94,2
1.93,2
1.93,2
1.94,2
1.94,2
1.94,2
1.95,2
1.95,2
1.96,2
1.96,2
1.97,2
1.96,2
1.97,2
1.97,2
1.97,2
1.97,2
1.97,2
1.98,2
1.98,2
1.98,2
1.98,2
1.98,2
1.98,2
1.98,2
1.97,2
1.97,2
1.96,2
1.96,2
1.96,2
1.97,2
1.96,2
1.97,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.96,2
1.95,2
1.94,2
1.93,2
1.92,2
1.92,2
1.92,2
1.92,2
1.92,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.9,2
1.89,2
1.89,2
1.9,2
1.9,2
1.9,2
1.9,2
1.9,2
1.9,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.92,2
1.92,2
1.92,2
1.93,2
1.94,2
1.95,2
1.95,2
1.95,2
1.95,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.95,2
1.95,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.93,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.93,2
1.92,2
1.92,2
1.92,2
1.92,2
1.91,2
1.91,2
1.91,2
1.91,2
1.91,2
1.9,2
1.89,2
1.89,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.87,2
1.87,2
1.87,2
1.87,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.89,2
1.89,2
1.89,2
1.89,2
1.9,2
1.91,2
1.91,2
1.92,2
1.92,2
1.92,2
1.93,2
1.93,2
1.93,2
1.93,2
1.94,2
1.95,2
1.95,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.93,2
1.93,2
1.93,2
1.93,2
1.92,2
1.91,2
1.9,2
1.9,2
1.9,2
1.9,2
1.9,2
1.9,2
1.9,2
1.9,2
1.9,2
1.9,2
1.89,2
1.9,2
1.9,2
1.89,2
1.9,2
1.9,2
1.9,2
1.9,2
1.89,2
1.89,2
1.89,2
1.89,2
1.89,2
1.89,2
1.89,2
1.88,2
1.88,2
1.87,2
1.87,2
1.87,2
1.87,2
1.88,2
1.89,2
1.91,2
1.92,2
1.93,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.94,2
1.95,2
1.95,2
1.97,2
1.98,2
1.99,2
1.99,2
1.99,2
1.99,2
1.99,2
1.99,2
1.99,2
1.99,2
1.98,2
1.97,2
1.96,2
1.95,2
1.94,2
1.93,2
1.92,2
1.92,2
1.92,2
1.92,2
1.92,2
1.91,2
1.9,2
1.89,2
1.88,2
1.88,2
1.87,2
1.87,2
1.87,2
1.87,2
1.87,2
1.87,2
1.87,2
1.87,2
1.86,2
1.84,2
1.84,2
1.83,2
1.83,2
1.84,2
1.84,2
1.85,2
1.85,2
1.86,2
1.86,2
1.87,2
1.87,2
1.87,2
1.88,2
1.88,2
1.89,2
1.9,2
1.9,2
1.91,2
1.91,2
1.9,2
1.91,2
1.91,2
1.9,2
1.9,2
1.9,2
1.9,2
1.91,2
1.92,2
1.92,2
1.92,2
1.91,2
1.91,2
1.91,2
1.91,2
1.9,2
1.89,2
1.89,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.87,2
1.86,2
1.85,2
1.85,2
1.84,2
1.83,2
1.82,2
1.82,2
1.82,2
1.82,2
1.82,2
1.82,2
1.82,2
1.82,2
1.82,2
1.81,2
1.81,2
1.81,2
1.81,2
1.81,2
1.81,2
1.81,2
1.81,2
1.82,2
1.82,2
1.83,2
1.84,2
1.85,2
1.85,2
1.86,2
1.86,2
1.86,2
1.86,2
1.86,2
1.86,2
1.86,2
1.86,2
1.86,2
1.87,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.89,2
1.89,2
1.9,2
1.89,2
1.89,2
1.89,2
1.9,2
1.9,2
1.9,2
1.91,2
1.91,2
1.91,2
1.91,2
1.9,2
1.9,2
1.89,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.88,2
1.87,2
1.86,2
1.86,2
1.85,2
1.84,2
1.82,2
1.82,2
1.82,2
2.5,0
2.5,0
2.5,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.52,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.51,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.51,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.5,0
2.5,0
2.5,0
2.5,0
2.51,0
2.51,0
2.5,0
2.51,0
2.5,0
2.51,0
2.51,0
2.51,0
2.5,0
2.5,0
2.51,0
2.5,0
2.51,0
2.5,0
2.5,0
2.51,0
2.5,0
2.5,0
2.51,0
2.5,0
2.51,0
2.51,0
2.5,0
2.51,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.49,0
2.49,0
2.49,0
2.49,0
2.49,0
2.49,0
2.49,0
2.49,0
2.49,0
2.49,0
2.49,0
2.48,0
2.49,0
2.49,0
2.48,0
2.49,0
2.49,0
2.48,0
2.48,0
2.48,0
2.48,0
2.48,0
2.48,0
2.47,0
2.47,0
2.47,0
2.47,0
2.47,0
2.47,0
2.47,0
2.47,0
2.47,0
2.47,0
2.47,0
2.47,0
2.48,0
2.48,0
2.48,0
2.49,0
2.49,0
2.49,0
2.49,0
2.49,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.52,0
2.52,0
2.52,0
2.52,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.52,0
2.52,0
2.51,0
2.52,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.51,0
2.5,0
2.51,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.49,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
2.5,0
